ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
CTAS,Cintas,NASDAQ100,185.44,197.47,-6.092,-8.419,-13.045,10.089,14.715,180.8,171.7,2.54,MILD DIP,10704,4.627,0.84,1.56,0.86,4,35,226.1,18.0,False,False,False,False,False,資本財,Specialty Business Services,—,0,52.0,39.0,31.2,26.0,False
MDT,Medtronic,配当貴族,87.21,94.42,-7.633,-9.952,-15.242,11.21,16.501,85.0,80.0,2.57,MILD DIP,13308,5.29,4.05,3.53,4.15,7,40,117.6,25.8,False,False,False,False,False,ヘルスケア,Medical Devices,—,0,117.7,88.2,70.6,58.8,False
CHD,Church & Dwight,配当貴族,95.74,101.36,-5.541,-7.929,-12.272,9.442,13.784,93.3,88.9,2.59,MILD DIP,11571,4.343,1.55,1.49,1.59,29,35,111.7,14.3,False,False,False,False,False,生活必需品,Household & Personal Products,—,0,49.6,37.2,29.8,24.8,False
9022.T,東海旅客鉄道,Nikkei225,4233.0,4487.44,-5.67,-8.12,-12.332,8.728,12.94,4123.1,3934.0,2.67,MILD DIP,6256,4.212,0.73,31.0,0.75,3,35,4967.9,14.8,False,False,False,False,False,資本財,Railroads,—,0,1033.3,775.0,620.0,516.7,False
2503.T,キリンHD,Nikkei225,2475.0,2613.44,-5.297,-7.786,-11.816,8.333,12.363,2410.0,2304.6,2.7,MILD DIP,6518,4.03,2.99,74.0,3.07,1,40,2742.0,9.7,False,False,False,False,False,生活必需品,Beverages - Brewers,—,0,2466.7,1850.0,1480.0,1233.3,False
8053.T,住友商事,Nikkei225,5700.0,6155.12,-7.394,-9.865,-15.052,10.881,16.067,5547.9,5228.7,2.74,MILD DIP,6518,5.186,2.28,130.0,2.34,2,40,6739.0,15.4,False,False,False,False,False,資本財,Conglomerates,—,0,4333.3,3250.0,2600.0,2166.7,False
GWW,W.W. Grainger,配当貴族,1045.82,1118.13,-6.467,-8.962,-13.749,10.184,14.971,1017.9,964.4,2.74,MILD DIP,13357,4.787,1.06,11.09,1.09,40,35,1207.8,13.4,False,False,False,False,False,資本財,Industrial Distribution,—,0,369.7,277.2,221.8,184.8,False
7751.T,キヤノン,Nikkei225,4305.0,4597.56,-6.363,-8.887,-13.468,9.437,14.018,4189.0,3978.4,2.77,MILD DIP,6518,4.581,3.72,160.0,3.82,5,47,5009.1,14.1,False,False,False,False,False,テクノロジー,Computer Hardware,—,0,5333.3,4000.0,3200.0,2666.7,False
KHC,Kraft Heinz,NASDAQ100,22.08,23.69,-6.79,-9.308,-13.82,8.741,13.253,21.5,20.4,2.78,MILD DIP,2668,4.512,7.25,1.6,7.45,0,65,63.0,65.0,True,False,False,False,True,生活必需品,Packaged Foods,高配当／半値,2,53.3,40.0,32.0,26.7,False
7202.T,いすゞ自動車,Nikkei225,2342.5,2675.0,-12.43,-14.844,-22.531,15.907,23.594,2277.9,2072.3,2.83,MILD DIP,6518,7.688,3.93,92.0,4.04,0,42,2918.5,19.7,False,False,False,False,False,一般消費財,Auto Manufacturers,—,0,3066.7,2300.0,1840.0,1533.3,False
BA,Boeing,Dow30,205.99,226.18,-8.927,-11.43,-17.45,12.647,18.667,200.3,186.7,2.83,MILD DIP,16136,6.019,3.99,8.22,4.1,0,50,430.3,52.1,True,False,False,True,False,資本財,Aerospace & Defense,半値／月足GC,2,274.0,205.5,164.4,137.0,False
6273.T,SMC,Nikkei225,64870.0,70417.6,-7.878,-10.421,-15.833,11.224,16.636,63079.1,59268.5,2.84,MILD DIP,6259,5.411,1.54,1000.0,1.59,0,35,88444.1,26.7,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,33333.3,25000.0,20000.0,16666.7,False
2801.T,キッコーマン,Nikkei225,1336.5,1426.62,-6.317,-8.928,-13.654,9.979,14.706,1299.3,1231.8,2.87,MILD DIP,6518,4.727,1.87,25.0,1.92,5,40,1964.7,32.0,False,False,False,False,False,生活必需品,Packaged Foods,—,0,833.3,625.0,500.0,416.7,False
4151.T,協和キリン,Nikkei225,2348.0,2522.08,-6.902,-9.499,-14.385,10.048,14.935,2282.5,2159.3,2.87,MILD DIP,6518,4.887,2.64,62.0,2.72,9,45,3834.2,38.8,False,False,False,False,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,—,0,2066.7,1550.0,1240.0,1033.3,False
AXP,American Express,Dow30,294.39,318.84,-7.667,-10.422,-15.915,11.55,17.043,285.6,268.1,3.07,MILD DIP,13537,5.493,1.07,3.16,1.11,4,25,384.0,23.3,False,False,False,False,False,金融,Credit Services,—,0,105.3,79.0,63.2,52.7,False
9001.T,東武鉄道,Nikkei225,2876.5,3002.98,-4.212,-7.071,-10.709,7.481,11.119,2790.6,2681.4,3.08,MILD DIP,6518,3.638,2.09,60.0,2.15,4,35,3955.4,27.3,False,False,False,False,False,資本財,Railroads,—,0,2000.0,1500.0,1200.0,1000.0,False
1801.T,大成建設,Nikkei225,16780.0,18181.2,-7.707,-10.513,-16.125,11.933,17.544,16269.7,15249.5,3.14,MILD DIP,6518,5.611,1.25,210.0,1.29,1,25,20390.0,17.7,False,False,False,False,False,資本財,Engineering & Construction,—,0,7000.0,5250.0,4200.0,3500.0,False
9020.T,東日本旅客鉄道,Nikkei225,3611.0,3775.68,-4.362,-7.302,-11.074,7.788,11.56,3500.0,3357.6,3.17,MILD DIP,6518,3.772,1.66,60.0,1.71,3,30,4200.0,14.0,False,False,False,False,False,資本財,Railroads,—,0,2000.0,1500.0,1200.0,1000.0,False
4005.T,住友化学,Nikkei225,483.0,529.56,-8.792,-11.659,-17.58,12.028,17.949,467.8,436.5,3.25,MILD DIP,6518,5.922,1.86,9.0,1.92,1,25,673.2,28.3,False,False,False,False,False,素材,Chemicals,—,0,300.0,225.0,180.0,150.0,False
PNR,Pentair,配当貴族,88.27,96.31,-8.348,-11.296,-17.224,12.416,18.344,85.4,79.7,3.32,MILD DIP,13307,5.928,1.44,1.27,1.49,6,25,112.1,21.2,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,42.3,31.8,25.4,21.2,False
SYY,Sysco,配当貴族,82.51,87.54,-5.742,-8.774,-13.512,10.178,14.916,79.9,75.7,3.32,MILD DIP,13304,4.738,3.2,2.64,3.31,10,30,91.2,9.5,False,False,False,False,False,生活必需品,Food Distribution,—,0,88.0,66.0,52.8,44.0,False
4631.T,DIC,Nikkei225,3844.0,4181.8,-8.078,-11.075,-16.734,11.561,17.22,3718.7,3482.0,3.37,MILD DIP,6259,5.659,1.56,60.0,1.61,2,25,4624.0,16.9,False,False,False,False,False,素材,Specialty Chemicals,—,0,2000.0,1500.0,1200.0,1000.0,False
4528.T,小野薬品,Nikkei225,2349.5,2494.86,-5.826,-8.933,-13.578,9.647,14.292,2272.0,2156.1,3.41,MILD DIP,6256,4.645,2.55,60.0,2.64,0,40,4571.5,48.6,False,False,False,True,False,ヘルスケア,Drug Manufacturers - General,月足GC,1,2000.0,1500.0,1200.0,1000.0,False
2502.T,アサヒGHD,Nikkei225,1576.0,1653.72,-4.7,-7.891,-12.036,8.691,12.837,1523.2,1454.7,3.46,MILD DIP,6518,4.146,3.11,49.0,3.22,23,37,1971.4,20.1,False,False,False,False,False,生活必需品,Beverages - Brewers,—,0,1633.3,1225.0,980.0,816.7,False
4902.T,コニカミノルタ,Nikkei225,497.5,553.67,-10.145,-13.205,-19.926,13.677,20.398,480.6,443.3,3.53,MILD DIP,6518,6.721,0.0,0.0,0.0,0,30,1390.3,64.2,True,False,False,False,False,資本財,Business Equipment & Supplies,半値,1,0.0,0.0,0.0,0.0,False
6141.T,DMG森精機,Nikkei225,2504.0,2816.68,-11.101,-14.145,-21.411,14.92,22.186,2418.3,2213.6,3.55,MILD DIP,6256,7.266,2.08,52.0,2.15,5,30,4457.0,43.8,False,False,False,False,False,資本財,Tools & Accessories,—,0,1733.3,1300.0,1040.0,866.7,False
ORLY,O'Reilly Auto,NASDAQ100,87.72,93.33,-6.011,-9.235,-14.34,11.187,16.292,84.7,79.9,3.55,MILD DIP,8258,5.105,0.0,0.0,0.0,0,25,107.8,18.6,False,False,False,False,False,一般消費財,Auto Parts,—,0,0.0,0.0,0.0,0.0,False
5301.T,東海カーボン,Nikkei225,918.7,1019.82,-9.915,-13.016,-19.783,14.05,20.817,887.1,818.1,3.56,MILD DIP,6518,6.767,3.27,30.0,3.38,0,42,1858.1,50.6,True,False,False,False,False,素材,Specialty Chemicals,半値,1,1000.0,750.0,600.0,500.0,False
PCAR,PACCAR,NASDAQ100,114.69,122.54,-6.405,-9.63,-14.81,11.09,16.27,110.7,104.4,3.57,MILD DIP,11571,5.18,2.37,2.72,2.46,0,25,129.5,11.4,False,False,False,False,False,資本財,Farm & Heavy Construction Machinery,—,0,90.7,68.0,54.4,45.3,False
9531.T,東京ガス,Nikkei225,7319.0,7617.76,-3.922,-7.249,-11.107,8.185,12.044,7065.6,6771.7,3.59,MILD DIP,6518,3.858,1.09,80.0,1.13,2,30,7861.0,6.9,False,False,False,False,False,公益,Utilities - Regulated Gas,—,0,2666.7,2000.0,1600.0,1333.3,False
7912.T,大日本印刷,Nikkei225,2920.5,3092.36,-5.558,-8.871,-13.434,9.382,13.945,2818.0,2676.9,3.64,MILD DIP,6518,4.563,1.3,38.0,1.35,1,25,3297.0,11.4,False,False,False,False,False,資本財,Conglomerates,—,0,1266.7,950.0,760.0,633.3,False
O,Realty Income,配当貴族,63.04,65.36,-3.548,-6.97,-10.779,8.265,12.074,60.8,58.3,3.68,MILD DIP,7882,3.809,5.56,3.5,5.76,1,42,67.6,6.7,False,False,False,False,False,不動産,REIT - Retail,—,0,116.7,87.5,70.0,58.4,False
1928.T,積水ハウス,Nikkei225,3490.0,3668.24,-4.859,-8.235,-12.564,9.079,13.407,3366.2,3207.4,3.68,MILD DIP,6518,4.328,4.13,144.0,4.28,4,50,3867.5,9.8,False,False,False,True,True,一般消費財,Residential Construction,高配当／月足GC,2,4800.0,3600.0,2880.0,2400.0,False
NUE,Nucor,配当貴族,161.16,175.14,-7.98,-11.261,-17.254,12.713,18.706,155.4,144.9,3.7,MILD DIP,11571,5.993,1.71,2.76,1.78,16,25,195.4,17.5,False,False,False,False,False,素材,Steel,—,0,92.0,69.0,55.2,46.0,False
9008.T,京王電鉄,Nikkei225,3877.0,4043.44,-4.116,-7.587,-11.497,8.052,11.961,3736.6,3578.6,3.76,MILD DIP,6518,3.91,2.58,100.0,2.68,3,50,8126.7,52.3,True,False,False,True,False,資本財,Conglomerates,半値／月足GC,2,3333.3,2500.0,2000.0,1666.7,False
3289.T,東急不動産HD,Nikkei225,1382.0,1476.96,-6.429,-9.909,-15.027,10.565,15.684,1330.6,1255.0,3.86,MILD DIP,3039,5.119,2.64,36.5,2.74,4,30,1582.0,12.6,False,False,False,False,False,不動産,Real Estate - Diversified,—,0,1216.7,912.5,730.0,608.3,False
9009.T,京成電鉄,Nikkei225,1218.5,1293.1,-5.769,-9.326,-14.217,10.237,15.128,1172.5,1109.3,3.92,MILD DIP,6518,4.891,1.72,21.0,1.79,3,35,2464.4,50.6,True,False,False,False,False,資本財,Railroads,半値,1,700.0,525.0,420.0,350.0,False
6954.T,ファナック,Nikkei225,5936.0,6402.52,-7.287,-10.811,-16.386,11.489,17.064,5710.4,5353.4,3.95,MILD DIP,6518,5.575,1.59,94.39,1.65,1,25,7113.0,16.5,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,3146.3,2359.8,1887.8,1573.2,False
TXN,Texas Instruments,NASDAQ100,190.78,207.72,-8.155,-11.706,-17.853,12.88,19.027,183.4,170.6,4.02,MILD DIP,13537,6.147,2.89,5.51,3.0,22,20,226.6,15.8,False,False,False,False,False,テクノロジー,Semiconductors,—,0,183.7,137.8,110.2,91.8,False
ABT,Abbott Labs,配当貴族,108.49,112.21,-3.311,-7.064,-10.944,8.455,12.335,104.3,99.9,4.04,MILD DIP,11571,3.88,2.76,2.99,2.87,12,30,137.6,21.2,False,False,False,False,False,ヘルスケア,Medical Devices,—,0,99.7,74.7,59.8,49.8,False
4208.T,UBE,Nikkei225,2485.5,2708.5,-8.233,-11.822,-17.851,12.296,18.325,2388.3,2225.0,4.07,MILD DIP,6518,6.029,4.43,110.0,4.61,0,40,2896.5,14.2,False,False,False,False,True,素材,Specialty Chemicals,高配当,1,3666.7,2750.0,2200.0,1833.3,False
KO,Coca-Cola,Dow30,75.97,78.32,-2.996,-6.798,-10.493,7.983,11.678,73.0,70.1,4.08,MILD DIP,16136,3.695,2.71,2.06,2.82,23,30,81.0,6.2,False,False,False,False,False,生活必需品,Beverages - Non-Alcoholic,—,0,68.7,51.5,41.2,34.3,False
1721.T,コムシスHD,Nikkei225,5147.0,5446.76,-5.503,-9.244,-14.174,10.475,15.405,4943.2,4674.7,4.12,MILD DIP,5544,4.93,2.23,115.0,2.33,2,30,5762.0,10.7,False,False,False,False,False,資本財,Engineering & Construction,—,0,3833.3,2875.0,2300.0,1916.7,False
9007.T,小田急電鉄,Nikkei225,1654.5,1712.54,-3.389,-7.209,-10.941,7.719,11.451,1589.1,1525.2,4.12,MILD DIP,6518,3.732,2.42,40.0,2.52,3,40,3209.8,48.5,False,False,False,False,False,資本財,Railroads,—,0,1333.3,1000.0,800.0,666.7,False
9064.T,ヤマトHD,Nikkei225,1725.5,1828.92,-5.655,-9.434,-14.153,9.441,14.159,1656.4,1570.1,4.17,MILD DIP,6518,4.719,2.67,46.0,2.78,0,35,3070.8,43.8,False,False,False,False,False,資本財,Trucking,—,0,1533.3,1150.0,920.0,766.7,False
6361.T,荏原製作所,Nikkei225,4752.0,5276.64,-9.943,-13.591,-20.614,14.5,21.523,4559.5,4188.9,4.22,MILD DIP,6518,7.023,1.24,59.0,1.29,5,20,5680.0,16.3,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,1966.7,1475.0,1180.0,983.3,False
5411.T,JFE HD,Nikkei225,1886.5,2088.04,-9.652,-13.314,-20.129,13.946,20.76,1810.0,1667.7,4.22,MILD DIP,5806,6.815,5.3,100.0,5.52,0,55,5224.2,63.9,True,False,False,True,True,素材,Steel,高配当／半値／月足GC,3,3333.3,2500.0,2000.0,1666.7,False
2802.T,味の素,Nikkei225,4405.0,4577.56,-3.77,-7.714,-11.803,8.641,12.729,4224.4,4037.3,4.27,MILD DIP,6518,4.089,0.91,40.0,0.95,5,25,4968.0,11.3,False,False,False,False,False,生活必需品,Packaged Foods,—,0,1333.3,1000.0,800.0,666.7,False
CHRW,C.H. Robinson,配当貴族,170.64,179.64,-5.009,-9.007,-13.868,10.437,15.298,163.5,154.7,4.39,MILD DIP,7124,4.861,1.83,3.12,1.91,14,25,199.9,14.6,False,False,False,False,False,資本財,Integrated Freight & Logistics,—,0,104.0,78.0,62.4,52.0,False
2501.T,サッポロHD,Nikkei225,1595.0,1706.22,-6.519,-10.52,-15.995,11.382,16.857,1526.7,1433.3,4.47,MILD DIP,6518,5.475,1.13,18.0,1.18,3,25,1880.5,15.2,False,False,False,False,False,生活必需品,Beverages - Brewers,—,0,600.0,450.0,360.0,300.0,False
GS,Goldman Sachs,Dow30,805.48,864.21,-6.796,-10.787,-16.478,11.975,17.666,771.0,721.8,4.47,MILD DIP,6736,5.691,1.74,14.01,1.82,14,25,970.8,17.0,False,False,False,False,False,金融,Capital Markets,—,0,467.0,350.2,280.2,233.5,False
9021.T,西日本旅客鉄道,Nikkei225,3177.0,3296.92,-3.637,-7.781,-11.791,8.26,12.27,3040.4,2908.2,4.49,MILD DIP,6518,4.01,2.66,84.5,2.78,3,30,4339.3,26.8,False,False,False,False,False,資本財,Railroads,—,0,2816.7,2112.5,1690.0,1408.3,False
3105.T,日清紡HD,Nikkei225,1513.5,1633.88,-7.368,-11.404,-17.31,12.218,18.123,1447.6,1351.1,4.56,MILD DIP,6518,5.905,0.0,0.0,0.0,0,25,1773.5,14.7,False,False,False,False,False,資本財,Conglomerates,—,0,0.0,0.0,0.0,0.0,False
6103.T,オークマ,Nikkei225,3820.0,4266.0,-10.455,-14.357,-21.775,15.315,22.733,3653.5,3337.1,4.56,MILD DIP,6518,7.418,2.62,100.0,2.74,0,25,4665.0,18.1,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,3333.3,2500.0,2000.0,1666.7,False
6645.T,オムロン,Nikkei225,4566.0,4908.16,-6.971,-11.056,-16.727,11.628,17.299,4365.5,4087.2,4.59,MILD DIP,6256,5.671,2.28,104.0,2.38,0,40,11189.8,59.2,True,False,False,False,False,テクノロジー,Electronic Components,半値,1,3466.7,2600.0,2080.0,1733.3,False
2002.T,日清製粉G,Nikkei225,2045.5,2112.1,-3.153,-7.436,-11.328,8.136,12.028,1955.1,1872.8,4.63,MILD DIP,6518,3.893,2.69,55.0,2.81,3,35,2285.5,10.5,False,False,False,False,False,生活必需品,Packaged Foods,—,0,1833.3,1375.0,1100.0,916.7,False
ESS,Essex Property,配当貴族,246.7,254.52,-3.071,-7.362,-11.356,8.615,12.609,235.8,225.6,4.63,MILD DIP,7975,3.994,5.16,12.73,5.4,1,42,311.5,20.8,False,False,False,False,False,不動産,REIT - Residential,—,0,424.3,318.2,254.6,212.2,False
JNJ,Johnson & Johnson,Dow30,237.28,243.1,-2.394,-6.719,-10.404,8.022,11.707,226.8,217.8,4.64,MILD DIP,16136,3.685,2.17,5.14,2.27,63,30,248.6,4.5,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,171.3,128.5,102.8,85.7,False
MCHP,Microchip Tech,NASDAQ100,64.71,71.51,-9.504,-13.558,-20.82,15.489,22.751,61.8,56.6,4.69,MILD DIP,8282,7.262,2.81,1.82,2.94,14,25,94.7,31.7,False,False,False,False,False,テクノロジー,Semiconductors,—,0,60.7,45.5,36.4,30.3,False
MRK,Merck,Dow30,114.5,118.49,-3.371,-7.703,-11.856,8.912,13.066,109.4,104.4,4.69,MILD DIP,16136,4.154,2.83,3.24,2.96,15,25,125.4,8.7,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,108.0,81.0,64.8,54.0,False
6370.T,栗田工業,Nikkei225,7698.0,8149.0,-5.534,-9.78,-14.9,10.698,15.817,7352.0,6934.8,4.71,MILD DIP,6259,5.12,1.35,104.0,1.41,16,25,8733.0,11.9,False,False,False,False,False,資本財,Pollution & Treatment Controls,—,0,3466.7,2600.0,2080.0,1733.3,False
CAT,Caterpillar,Dow30,693.62,733.77,-5.471,-9.738,-14.908,10.944,16.115,662.3,624.4,4.73,MILD DIP,16136,5.17,0.84,5.84,0.88,12,25,775.0,10.5,False,False,False,False,False,資本財,Farm & Heavy Construction Machinery,—,0,194.7,146.0,116.8,97.3,False
NDSN,Nordson,配当貴族,267.55,284.42,-5.933,-10.218,-15.668,11.585,17.035,255.4,239.9,4.77,MILD DIP,11570,5.451,1.49,3.98,1.56,1,25,299.3,10.6,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,132.7,99.5,79.6,66.3,False
BRO,Brown & Brown,配当貴族,67.08,69.85,-3.96,-8.376,-12.939,9.875,14.438,64.0,60.8,4.82,MILD DIP,11342,4.563,1.16,0.78,1.22,32,30,123.5,45.7,False,False,False,False,False,金融,Insurance Brokers,—,0,26.0,19.5,15.6,13.0,False
6471.T,日本精工,Nikkei225,1162.0,1269.64,-8.478,-12.694,-19.188,13.283,19.777,1108.5,1026.0,4.83,MILD DIP,6518,6.494,2.93,34.0,3.07,2,25,1467.6,20.8,False,False,False,False,False,一般消費財,Auto Parts,—,0,1133.3,850.0,680.0,566.7,False
4042.T,東ソー,Nikkei225,2333.0,2547.7,-8.427,-12.696,-19.259,13.56,20.124,2224.3,2057.0,4.89,MILD DIP,6518,6.564,4.29,100.0,4.5,2,40,2740.5,14.9,False,False,False,False,True,素材,Chemicals,高配当,1,3333.3,2500.0,2000.0,1666.7,False
8304.T,あおぞら銀行(注:代替),Nikkei225,2484.5,2667.64,-6.865,-11.218,-16.879,11.426,17.087,2368.4,2217.4,4.9,MILD DIP,4728,5.661,3.18,79.0,3.34,1,37,3154.9,21.2,False,False,False,False,False,金融,Banks - Regional,—,0,2633.3,1975.0,1580.0,1316.7,False
8411.T,みずほFG,Nikkei225,6150.0,6701.44,-8.229,-12.531,-19.147,13.933,20.549,5861.7,5418.3,4.92,MILD DIP,5687,6.616,2.28,140.0,2.39,5,25,7867.0,21.8,False,False,False,False,False,金融,Banks - Regional,—,0,4666.7,3500.0,2800.0,2333.3,False
1332.T,日本水産,Nikkei225,1372.0,1457.72,-5.88,-10.321,-15.754,11.414,16.848,1307.3,1228.1,4.95,MILD DIP,6518,5.434,2.04,28.0,2.14,6,30,1560.0,12.1,False,False,False,False,False,生活必需品,Packaged Foods,—,0,933.3,700.0,560.0,466.7,False
1925.T,大和ハウス,Nikkei225,5159.0,5419.88,-4.813,-9.313,-14.221,10.319,15.227,4915.1,4649.1,4.96,MILD DIP,6518,4.908,2.91,150.0,3.05,5,30,5710.0,9.6,False,False,False,False,False,不動産,Real Estate - Development,—,0,5000.0,3750.0,3000.0,2500.0,False
4021.T,日産化学,Nikkei225,6143.0,6563.56,-6.407,-10.845,-16.575,12.072,17.801,5851.7,5475.7,4.98,MILD DIP,6518,5.729,2.83,174.0,2.97,1,30,7107.0,13.6,False,False,False,False,False,素材,Chemicals,—,0,5800.0,4350.0,3480.0,2900.0,False
T,AT&T,配当貴族,27.41,28.09,-2.436,-7.118,-10.96,8.252,12.094,26.1,25.0,5.04,MILD DIP,10639,3.842,5.07,1.39,5.33,0,32,29.0,5.4,False,False,False,False,False,通信,Telecom Services,—,0,46.3,34.8,27.8,23.2,False
CDW,CDW,NASDAQ100,117.59,122.45,-3.971,-8.588,-13.268,10.132,14.812,111.9,106.2,5.05,MILD DIP,3176,4.68,2.67,3.13,2.8,12,25,250.5,53.1,True,False,False,False,False,テクノロジー,Information Technology Services,半値,1,104.5,78.4,62.7,52.2,False
3863.T,日本製紙,Nikkei225,1206.0,1258.8,-4.194,-8.809,-13.272,9.046,13.51,1147.9,1091.7,5.06,MILD DIP,3167,4.464,0.83,10.0,0.87,1,25,2110.7,42.9,False,False,False,True,False,素材,Paper & Paper Products,月足GC,1,333.3,250.0,200.0,166.7,False
5714.T,DOWAホールディングス,Nikkei225,9271.0,10089.16,-8.109,-12.602,-19.221,13.875,20.494,8817.7,8149.9,5.14,MILD DIP,6518,6.619,1.62,150.0,1.7,1,10,11830.0,21.6,False,False,False,False,False,素材,Other Industrial Metals & Mining,—,0,5000.0,3750.0,3000.0,2500.0,False
DOV,Dover,配当貴族,212.23,221.11,-4.018,-8.811,-13.543,10.116,14.848,201.6,191.2,5.26,MILD DIP,11571,4.732,1.22,2.59,1.28,41,15,232.8,8.8,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,86.3,64.8,51.8,43.2,False
6113.T,アマダ,Nikkei225,2276.5,2439.02,-6.663,-11.433,-17.347,12.223,18.137,2160.2,2015.9,5.39,MILD DIP,6259,5.914,2.72,62.0,2.87,0,20,2660.5,14.4,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,2066.7,1550.0,1240.0,1033.3,False
6594.T,ニデック,Nikkei225,2164.0,2319.08,-6.687,-11.473,-17.454,12.451,18.432,2053.0,1914.3,5.41,MILD DIP,6256,5.981,3.47,75.0,3.65,0,37,7213.1,70.0,True,False,False,False,False,資本財,Specialty Industrial Machinery,半値,1,2500.0,1875.0,1500.0,1250.0,False
8001.T,伊藤忠商事,Nikkei225,2024.0,2141.24,-5.475,-10.329,-15.879,11.875,17.425,1920.1,1801.2,5.41,MILD DIP,6518,5.551,1.98,40.0,2.08,5,15,2270.0,10.8,False,False,False,False,False,資本財,Conglomerates,—,0,1333.3,1000.0,800.0,666.7,False
ODFL,Old Dominion Freight,NASDAQ100,182.57,194.43,-6.099,-10.975,-16.902,12.733,18.66,173.1,161.6,5.48,MILD DIP,8636,5.927,0.61,1.12,0.65,8,15,229.6,20.5,False,False,False,False,False,資本財,Trucking,—,0,37.3,28.0,22.4,18.7,False
5703.T,日本軽金属HD,Nikkei225,2736.0,2955.92,-7.44,-12.334,-18.714,13.185,19.565,2591.3,2402.7,5.58,MILD DIP,6518,6.38,1.83,50.0,1.93,2,10,3175.0,13.8,False,False,False,False,False,素材,Aluminum,—,0,1666.7,1250.0,1000.0,833.3,False
XEL,Xcel Energy,NASDAQ100,80.02,81.28,-1.55,-6.772,-10.372,7.627,11.227,75.8,72.8,5.6,MILD DIP,13357,3.6,2.84,2.27,3.0,1,20,83.3,3.9,False,False,False,False,False,公益,Utilities - Regulated Electric,—,0,75.7,56.8,45.4,37.8,False
IDXX,IDEXX Labs,NASDAQ100,577.12,620.94,-7.057,-12.006,-18.512,14.016,20.521,546.4,506.0,5.62,MILD DIP,8723,6.506,0.0,0.0,0.0,0,10,766.7,24.7,False,False,False,False,False,ヘルスケア,Diagnostics & Research,—,0,0.0,0.0,0.0,0.0,False
6506.T,安川電機,Nikkei225,4437.0,4930.03,-10.001,-14.799,-22.478,15.916,23.595,4200.4,3821.9,5.63,MILD DIP,6259,7.679,1.53,68.0,1.62,4,15,6569.2,32.5,False,False,False,False,False,資本財,Electrical Equipment & Parts,—,0,2266.7,1700.0,1360.0,1133.3,False
